Perturbation	Phylum	Class	Order	Family	Genus	Num	Increase	Decrease	Increase2	Decrease2	pVal	Stat
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	-	4	2	2	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	-	26	13	13	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae(Subgroup1)	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	CandidatusKoribacter	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	Ambiguous_taxa	1	1	0	100	0	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unculturedAcidobacteriabacterium	1	0	1	0	100	1	-
CO2	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Bryobacter	16	8	8	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	CandidatusSolibacter	6	3	3	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	Elev-16S-1166	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae(Subgroup3)	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Acidobacteriia	Subgroup2	Ambiguous_taxa	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	-	-	-	24	5	19	20.8333333333333	79.1666666666667	0.00661075115203857	Decrease
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	-	-	7	3	4	42.8571428571429	57.1428571428571	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	-	-	5	1	4	20	80	0.375	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	-	-	2	0	2	0	100	0.5	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	-	-	10	1	9	10	90	0.021484375	Decrease
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	Ambiguous_taxa	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unculturedAcidobacteriabacterium	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	-	4	2	2	50	50	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	-	5	1	4	20	80	0.375	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unculturedbacterium	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unidentified	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	-	10	1	9	10	90	0.021484375	Decrease
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	Ambiguous_taxa	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unculturedAcidobacteriabacterium	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	11-24	unidentified	unidentified	4	2	2	50	50	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Blastocatella	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	Stenotrophobacter	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	uncultured	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Blastocatellales	Blastocatellaceae	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unculturedbacterium	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	DS-100	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Blastocatellia(Subgroup4)	Pyrinomonadales	Pyrinomonadaceae	RB41	10	1	9	10	90	0.021484375	Decrease
CO2	Acidobacteria	Holophagae	-	-	-	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Acidobacteria	Holophagae	Subgroup7	-	-	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Acidobacteria	Holophagae	Subgroup7	Ambiguous_taxa	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	unculturedAcidobacteriabacterium	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	unculturedAcidobacteriumsp.	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	unidentified	-	5	2	3	40	60	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	Ambiguous_taxa	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	unculturedAcidobacteriabacterium	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	unculturedAcidobacteriumsp.	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Holophagae	Subgroup7	unidentified	unidentified	5	2	3	40	60	1	-
CO2	Acidobacteria	Subgroup11	-	-	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup11	unculturedAcidobacteriabacterium	-	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup11	unculturedAcidobacteriabacterium	unidentified	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup11	unculturedAcidobacteriabacterium	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup17	-	-	-	7	5	2	71.4285714285714	28.5714285714286	0.453125	-
CO2	Acidobacteria	Subgroup17	unculturedbacterium	-	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup17	unidentified	-	-	5	4	1	80	20	0.375	-
CO2	Acidobacteria	Subgroup17	unculturedbacterium	unidentified	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup17	unidentified	unidentified	-	5	4	1	80	20	0.375	-
CO2	Acidobacteria	Subgroup17	unculturedbacterium	unidentified	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup17	unidentified	unidentified	unidentified	5	4	1	80	20	0.375	-
CO2	Acidobacteria	Subgroup18	-	-	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup18	unculturedbacterium	-	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup18	unculturedbacterium	unidentified	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup18	unculturedbacterium	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup22	-	-	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup22	unidentified	-	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup22	unidentified	unidentified	-	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup22	unidentified	unidentified	unidentified	2	1	1	50	50	1	-
CO2	Acidobacteria	Subgroup25	-	-	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup25	unculturedAcidobacteriabacterium	-	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup25	unculturedAcidobacteriabacterium	unidentified	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup25	unculturedAcidobacteriabacterium	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup5	-	-	-	8	5	3	62.5	37.5	0.7265625	-
CO2	Acidobacteria	Subgroup5	Ambiguous_taxa	-	-	4	3	1	75	25	0.625	-
CO2	Acidobacteria	Subgroup5	unculturedAcidobacteriabacterium	-	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup5	unidentified	-	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Acidobacteria	Subgroup5	Ambiguous_taxa	unidentified	-	4	3	1	75	25	0.625	-
CO2	Acidobacteria	Subgroup5	unculturedAcidobacteriabacterium	unidentified	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup5	unidentified	unidentified	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Acidobacteria	Subgroup5	Ambiguous_taxa	unidentified	unidentified	4	3	1	75	25	0.625	-
CO2	Acidobacteria	Subgroup5	unculturedAcidobacteriabacterium	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup5	unidentified	unidentified	unidentified	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Acidobacteria	Subgroup6	-	-	-	66	26	40	39.3939393939394	60.6060606060606	0.108856964409716	-
CO2	Acidobacteria	Subgroup6	Ambiguous_taxa	-	-	2	2	0	100	0	0.5	-
CO2	Acidobacteria	Subgroup6	metagenome	-	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	-	-	3	3	0	100	0	0.25	-
CO2	Acidobacteria	Subgroup6	unculturedAcidobacteriumsp.	-	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup6	unculturedbacterium	-	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unculturedSaccharibacillussp.	-	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unidentified	-	-	55	20	35	36.3636363636364	63.6363636363636	0.0580641467924093	-
CO2	Acidobacteria	Subgroup6	UnknownOrder	-	-	2	0	2	0	100	0.5	-
CO2	Acidobacteria	Subgroup6	Ambiguous_taxa	unidentified	-	2	2	0	100	0	0.5	-
CO2	Acidobacteria	Subgroup6	metagenome	unidentified	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	-	3	3	0	100	0	0.25	-
CO2	Acidobacteria	Subgroup6	unculturedAcidobacteriumsp.	unidentified	-	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup6	unculturedbacterium	unidentified	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unculturedSaccharibacillussp.	unidentified	-	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unidentified	unidentified	-	55	20	35	36.3636363636364	63.6363636363636	0.0580641467924093	-
CO2	Acidobacteria	Subgroup6	UnknownOrder	UnknownFamily	-	2	0	2	0	100	0.5	-
CO2	Acidobacteria	Subgroup6	Ambiguous_taxa	unidentified	unidentified	2	2	0	100	0	0.5	-
CO2	Acidobacteria	Subgroup6	metagenome	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unculturedAcidobacteriabacterium	unidentified	unidentified	3	3	0	100	0	0.25	-
CO2	Acidobacteria	Subgroup6	unculturedAcidobacteriumsp.	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Acidobacteria	Subgroup6	unculturedbacterium	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unculturedSaccharibacillussp.	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	unidentified	unidentified	unidentified	55	20	35	36.3636363636364	63.6363636363636	0.0580641467924093	-
CO2	Acidobacteria	Subgroup6	UnknownOrder	UnknownFamily	Luteitalea	1	0	1	0	100	1	-
CO2	Acidobacteria	Subgroup6	UnknownOrder	UnknownFamily	Vicinamibacter	1	0	1	0	100	1	-
CO2	Acidobacteria	Thermoanaerobaculia	-	-	-	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	-	-	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	-	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup10	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Planctomycetes	OM190	-	-	-	14	10	4	71.4285714285714	28.5714285714286	0.1795654296875	-
CO2	Planctomycetes	OM190	Ambiguous_taxa	-	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedbacterium	-	-	5	4	1	80	20	0.375	-
CO2	Planctomycetes	OM190	unculturedmicroorganism	-	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedPlanctomycessp.	-	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedsoilbacterium	-	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unidentified	-	-	5	2	3	40	60	1	-
CO2	Planctomycetes	OM190	Ambiguous_taxa	unidentified	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedbacterium	unidentified	-	5	4	1	80	20	0.375	-
CO2	Planctomycetes	OM190	unculturedmicroorganism	unidentified	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedPlanctomycessp.	unidentified	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedsoilbacterium	unidentified	-	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unidentified	unidentified	-	5	2	3	40	60	1	-
CO2	Planctomycetes	OM190	Ambiguous_taxa	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedbacterium	unidentified	unidentified	5	4	1	80	20	0.375	-
CO2	Planctomycetes	OM190	unculturedmicroorganism	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedPlanctomycessp.	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unculturedsoilbacterium	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Planctomycetes	OM190	unidentified	unidentified	unidentified	5	2	3	40	60	1	-
CO2	Planctomycetes	Phycisphaerae	-	-	-	45	20	25	44.4444444444444	55.5555555555556	0.551484329802521	-
CO2	Planctomycetes	Phycisphaerae	mle1-8	-	-	2	1	1	50	50	1	-
CO2	Planctomycetes	Phycisphaerae	Phycisphaerales	-	-	8	4	4	50	50	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	-	-	35	15	20	42.8571428571429	57.1428571428571	0.499559833202511	-
CO2	Planctomycetes	Phycisphaerae	mle1-8	unculturedbacterium	-	2	1	1	50	50	1	-
CO2	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	-	8	4	4	50	50	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3termitegroup	-	1	1	0	100	0	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	unidentified	-	1	0	1	0	100	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	-	33	14	19	42.4242424242424	57.5757575757576	0.486850241664797	-
CO2	Planctomycetes	Phycisphaerae	mle1-8	unculturedbacterium	unidentified	2	1	1	50	50	1	-
CO2	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	AKYG587	4	1	3	25	75	0.625	-
CO2	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	1	0	1	0	100	1	-
CO2	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured	1	1	0	100	0	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3termitegroup	metagenome	1	1	0	100	0	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	Ambiguous_taxa	4	2	2	50	50	1	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedbacterium	11	2	9	18.1818181818182	81.8181818181818	0.0654296875	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unculturedplanctomycete	2	0	2	0	100	0.5	-
CO2	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101soilgroup	unidentified	16	10	6	62.5	37.5	0.454498291015625	-
CO2	Planctomycetes	Pla3lineage	-	-	-	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla3lineage	unidentified	-	-	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla3lineage	unidentified	unidentified	-	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla3lineage	unidentified	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla4lineage	-	-	-	5	4	1	80	20	0.375	-
CO2	Planctomycetes	Pla4lineage	Ambiguous_taxa	-	-	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla4lineage	metagenome	-	-	1	1	0	100	0	1	-
CO2	Planctomycetes	Pla4lineage	unculturedbacterium	-	-	1	1	0	100	0	1	-
CO2	Planctomycetes	Pla4lineage	unidentified	-	-	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Pla4lineage	Ambiguous_taxa	unidentified	-	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla4lineage	metagenome	unidentified	-	1	1	0	100	0	1	-
CO2	Planctomycetes	Pla4lineage	unculturedbacterium	unidentified	-	1	1	0	100	0	1	-
CO2	Planctomycetes	Pla4lineage	unidentified	unidentified	-	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Pla4lineage	Ambiguous_taxa	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Planctomycetes	Pla4lineage	metagenome	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Planctomycetes	Pla4lineage	unculturedbacterium	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Planctomycetes	Pla4lineage	unidentified	unidentified	unidentified	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Planctomycetacia	-	-	-	97	52	45	53.6082474226804	46.3917525773196	0.542610158045875	-
CO2	Planctomycetes	Planctomycetacia	Gemmatales	-	-	18	10	8	55.5555555555556	44.4444444444444	0.814529418945313	-
CO2	Planctomycetes	Planctomycetacia	Isosphaerales	-	-	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	-	-	57	28	29	49.1228070175439	50.8771929824561	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	-	-	18	12	6	66.6666666666667	33.3333333333333	0.237884521484375	-
CO2	Planctomycetes	Planctomycetacia	uncultured	-	-	2	0	2	0	100	0.5	-
CO2	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	-	18	10	8	55.5555555555556	44.4444444444444	0.814529418945313	-
CO2	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	-	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	-	57	28	29	49.1228070175439	50.8771929824561	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	-	9	4	5	44.4444444444444	55.5555555555556	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	-	3	3	0	100	0	0.25	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	-	6	5	1	83.3333333333333	16.6666666666667	0.21875	-
CO2	Planctomycetes	Planctomycetacia	uncultured	unculturedbacterium	-	2	0	2	0	100	0.5	-
CO2	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Fimbriiglobus	2	1	1	50	50	1	-
CO2	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	4	3	1	75	25	0.625	-
CO2	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	9	4	5	44.4444444444444	55.5555555555556	1	-
CO2	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Singulisphaera	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Blastopirellula	1	1	0	100	0	1	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4lineage	14	8	6	57.1428571428571	42.8571428571429	0.79052734375	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pirellula	19	10	9	52.6315789473684	47.3684210526316	1	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	20	7	13	35	65	0.263175964355469	-
CO2	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	unidentified	3	2	1	66.6666666666667	33.3333333333333	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	2	1	1	50	50	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	SH-PL14	7	3	4	42.8571428571429	57.1428571428571	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Planctopirus	2	2	0	100	0	0.5	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	Schlesneriaceae	Schlesneria	1	1	0	100	0	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	Ambiguous_taxa	1	1	0	100	0	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	unculturedbacterium	1	1	0	100	0	1	-
CO2	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	unidentified	4	3	1	75	25	0.625	-
CO2	Planctomycetes	Planctomycetacia	uncultured	unculturedbacterium	unidentified	2	0	2	0	100	0.5	-
CO2	Bacteroidetes	Bacteroidia	-	-	-	105	39	66	37.1428571428571	62.8571428571429	0.0108179056258187	Decrease
CO2	Bacteroidetes	Bacteroidia	BacteroidetesVC2.1Bac22	-	-	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	-	-	56	19	37	33.9285714285714	66.0714285714286	0.0222413894728602	Decrease
CO2	Bacteroidetes	Bacteroidia	Cytophagales	-	-	28	9	19	32.1428571428571	67.8571428571429	0.087158553302288	-
CO2	Bacteroidetes	Bacteroidia	Flavobacteriales	-	-	5	4	1	80	20	0.375	-
CO2	Bacteroidetes	Bacteroidia	Sphingobacteriales	-	-	14	6	8	42.8571428571429	57.1428571428571	0.79052734375	-
CO2	Bacteroidetes	Bacteroidia	unidentified	-	-	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	BacteroidetesVC2.1Bac22	unidentified	-	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	-	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	-	44	15	29	34.0909090909091	65.9090909090909	0.0487667659044747	Decrease
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	-	7	2	5	28.5714285714286	71.4285714285714	0.453125	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	-	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	unidentified	-	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	-	2	0	2	0	100	0.5	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	-	2	1	1	50	50	1	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	-	22	7	15	31.8181818181818	68.1818181818182	0.133800506591797	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	-	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	unidentified	-	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	-	4	3	1	75	25	0.625	-
CO2	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup	-	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	Sphingobacteriales	AKYH767	-	5	4	1	80	20	0.375	-
CO2	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS17	-	3	0	3	0	100	0.25	-
CO2	Bacteroidetes	Bacteroidia	Sphingobacteriales	KD3-93	-	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	-	5	2	3	40	60	1	-
CO2	Bacteroidetes	Bacteroidia	unidentified	unidentified	-	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	BacteroidetesVC2.1Bac22	unidentified	unidentified	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	Ambiguous_taxa	2	1	1	50	50	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	unidentified	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	3	1	2	33.3333333333333	66.6666666666667	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	2	1	1	50	50	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niastella	5	2	3	40	60	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	2	2	0	100	0	0.5	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	5	1	4	20	80	0.375	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	9	3	6	33.3333333333333	66.6666666666667	0.5078125	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	unidentified	12	4	8	33.3333333333333	66.6666666666667	0.3876953125	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	6	1	5	16.6666666666667	83.3333333333333	0.21875	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	unidentified	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	unculturedbacterium	1	0	1	0	100	1	-
CO2	Bacteroidetes	Bacteroidia	Chitinophagales	unidentified	unidentified	1	1	0	100	0	1	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	2	0	2	0	100	0.5	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	2	1	1	50	50	1	-
CO2	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	1	0	1	0	100	1	-
